order_id,item_id,product_id,quantity,item_list_price,discount,revenue,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,order_status_label,first_name,last_name,customer_name,customer_phone,customer_email,customer_street,customer_city,customer_state,customer_zip,store_name,store_phone,store_email,store_street,store_city,store_state,store_zip,staff_name,product_name,model_year,product_list_price,brand_name,category_name
1046,5,17,2,429.0,0.05,815.0999999999999,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,Completed,Sherril,Alvarado,Sherril Alvarado,,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Pure Cycles Vine 8-Speed - 2016,2016,429.0,Pure Cycles,Cruisers Bicycles
1047,1,28,2,2499.99,0.1,4499.982,116,3,2017-08-08,2017-08-08,,3,8,Rejected,Merlene,Vinson,Merlene Vinson,,merlene.vinson@gmail.com,431 Vine Dr. ,Euless,TX,76039,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Surly Karate Monkey 27.5+ Frameset - 2017,2017,2499.99,Surly,Mountain Bikes
1047,2,78,1,647.99,0.2,518.392,116,3,2017-08-08,2017-08-08,,3,8,Rejected,Merlene,Vinson,Merlene Vinson,,merlene.vinson@gmail.com,431 Vine Dr. ,Euless,TX,76039,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Sun Bicycles Biscayne Tandem CB - 2017,2017,647.99,Sun Bicycles,Cruisers Bicycles
1047,3,35,1,832.99,0.05,791.3405,116,3,2017-08-08,2017-08-08,,3,8,Rejected,Merlene,Vinson,Merlene Vinson,,merlene.vinson@gmail.com,431 Vine Dr. ,Euless,TX,76039,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Sun Bicycles Spider 3i - 2017,2017,832.99,Sun Bicycles,Mountain Bikes
1047,4,49,1,3499.99,0.05,3324.9904999999994,116,3,2017-08-08,2017-08-08,,3,8,Rejected,Merlene,Vinson,Merlene Vinson,,merlene.vinson@gmail.com,431 Vine Dr. ,Euless,TX,76039,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Trek Domane SL 6 - 2017,2017,3499.99,Trek,Road Bikes
1048,1,3,2,999.99,0.1,1799.982,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,Completed,Ilda,Roberson,Ilda Roberson,,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Surly Wednesday Frameset - 2016,2016,999.99,Surly,Mountain Bikes
1048,2,37,1,379.99,0.1,341.99100000000004,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,Completed,Ilda,Roberson,Ilda Roberson,,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Haro Flightline One ST - 2017,2017,379.99,Haro,Mountain Bikes
1048,3,94,1,249.99,0.05,237.4905,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,Completed,Ilda,Roberson,Ilda Roberson,,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Haro Shredder Pro 20 - 2017,2017,249.99,Haro,Children Bicycles
1049,1,9,1,2999.99,0.1,2699.991,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,Completed,Dorine,Roberson,Dorine Roberson,,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Trek Conduit+ - 2016,2016,2999.99,Trek,Electric Bikes
1049,2,36,2,832.99,0.05,1582.681,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,Completed,Dorine,Roberson,Dorine Roberson,,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Surly Troll Frameset - 2017,2017,832.99,Surly,Mountain Bikes
1049,3,3,1,999.99,0.1,899.991,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,Completed,Dorine,Roberson,Dorine Roberson,,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Surly Wednesday Frameset - 2016,2016,999.99,Surly,Mountain Bikes
1049,4,26,1,599.99,0.07,557.9907,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,Completed,Dorine,Roberson,Dorine Roberson,,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Electra Townie Original 7D EQ - 2016,2016,599.99,Electra,Comfort Bicycles
1049,5,10,2,1549.0,0.05,2943.1,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,Completed,Dorine,Roberson,Dorine Roberson,,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Surly Straggler - 2016,2016,1549.0,Surly,Cyclocross Bicycles
1050,1,96,2,349.99,0.07,650.9814,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,Completed,Felice,Guzman,Felice Guzman,,felice.guzman@hotmail.com,7 Creekside Lane ,Canyon Country,CA,91387,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Electra Moto 3i (20-inch) - Boy's - 2017,2017,349.99,Electra,Children Bicycles
1050,2,99,2,299.99,0.1,539.9820000000001,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,Completed,Felice,Guzman,Felice Guzman,,felice.guzman@hotmail.com,7 Creekside Lane ,Canyon Country,CA,91387,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2017,299.99,Electra,Children Bicycles
1050,3,45,2,869.99,0.2,1391.9840000000002,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,Completed,Felice,Guzman,Felice Guzman,,felice.guzman@hotmail.com,7 Creekside Lane ,Canyon Country,CA,91387,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Haro SR 1.2 - 2017,2017,869.99,Haro,Mountain Bikes
1050,4,14,2,269.99,0.2,431.984,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,Completed,Felice,Guzman,Felice Guzman,,felice.guzman@hotmail.com,7 Creekside Lane ,Canyon Country,CA,91387,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Electra,Cruisers Bicycles
1051,1,46,1,1409.99,0.2,1127.992,209,4,2017-08-10,2017-08-11,2017-08-11,2,7,Completed,Jutta,Everett,Jutta Everett,,jutta.everett@gmail.com,27 Taylor Ave. ,Selden,NY,11784,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Haro SR 1.3 - 2017,2017,1409.99,Haro,Mountain Bikes
1052,1,7,1,3999.99,0.05,3799.9905,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,Completed,Romelia,Myers,Romelia Myers,,romelia.myers@msn.com,8630 Brook St. ,Garden City,NY,11530,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Slash 8 27.5 - 2016,2016,3999.99,Trek,Mountain Bikes
1052,2,103,1,551.99,0.05,524.3905,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,Completed,Romelia,Myers,Romelia Myers,,romelia.myers@msn.com,8630 Brook St. ,Garden City,NY,11530,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Sun Bicycles Streamway 3 - 2017,2017,551.99,Sun Bicycles,Comfort Bicycles
1052,3,26,2,599.99,0.07,1115.9814,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,Completed,Romelia,Myers,Romelia Myers,,romelia.myers@msn.com,8630 Brook St. ,Garden City,NY,11530,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 7D EQ - 2016,2016,599.99,Electra,Comfort Bicycles
1053,1,49,2,3499.99,0.05,6649.980999999999,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,Completed,Florrie,Little,Florrie Little,,florrie.little@yahoo.com,8330 Marsh St. ,New Rochelle,NY,10801,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Domane SL 6 - 2017,2017,3499.99,Trek,Road Bikes
1053,2,26,2,599.99,0.2,959.984,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,Completed,Florrie,Little,Florrie Little,,florrie.little@yahoo.com,8330 Marsh St. ,New Rochelle,NY,10801,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 7D EQ - 2016,2016,599.99,Electra,Comfort Bicycles
1053,3,23,2,299.99,0.2,479.984,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,Completed,Florrie,Little,Florrie Little,,florrie.little@yahoo.com,8330 Marsh St. ,New Rochelle,NY,10801,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Electra,Children Bicycles
1053,4,68,1,449.99,0.1,404.991,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,Completed,Florrie,Little,Florrie Little,,florrie.little@yahoo.com,8330 Marsh St. ,New Rochelle,NY,10801,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Sun Bicycles Cruz 3 - 2017,2017,449.99,Sun Bicycles,Cruisers Bicycles
1053,5,73,2,749.99,0.05,1424.981,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,Completed,Florrie,Little,Florrie Little,,florrie.little@yahoo.com,8330 Marsh St. ,New Rochelle,NY,10801,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Sun Bicycles Brickell Tandem 7 - 2017,2017,749.99,Sun Bicycles,Cruisers Bicycles
1054,1,36,2,832.99,0.1,1499.382,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,Completed,Damian,Dawson,Damian Dawson,,damian.dawson@hotmail.com,528 St Margarets Street ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Surly Troll Frameset - 2017,2017,832.99,Surly,Mountain Bikes
1054,2,16,1,599.99,0.05,569.9905,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,Completed,Damian,Dawson,Damian Dawson,,damian.dawson@hotmail.com,528 St Margarets Street ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie Original 7D EQ - 2016,2016,599.99,Electra,Cruisers Bicycles
1055,1,43,2,5299.99,0.07,9857.9814,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,Completed,Cleopatra,Tate,Cleopatra Tate,,cleopatra.tate@aol.com,97 N. Glenwood St. ,East Elmhurst,NY,11369,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Fuel EX 9.8 27.5 Plus - 2017,2017,5299.99,Trek,Mountain Bikes
1055,2,101,2,339.99,0.2,543.984,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,Completed,Cleopatra,Tate,Cleopatra Tate,,cleopatra.tate@aol.com,97 N. Glenwood St. ,East Elmhurst,NY,11369,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie 7D (20-inch) - Boys' - 2017,2017,339.99,Electra,Children Bicycles
1055,3,12,2,549.99,0.1,989.982,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,Completed,Cleopatra,Tate,Cleopatra Tate,,cleopatra.tate@aol.com,97 N. Glenwood St. ,East Elmhurst,NY,11369,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 21D - 2016,2016,549.99,Electra,Cruisers Bicycles
1055,4,83,2,149.99,0.1,269.982,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,Completed,Cleopatra,Tate,Cleopatra Tate,,cleopatra.tate@aol.com,97 N. Glenwood St. ,East Elmhurst,NY,11369,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Boy's Kickster - 2015/2017,2017,149.99,Trek,Children Bicycles
1055,5,60,1,1559.99,0.2,1247.9920000000002,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,Completed,Cleopatra,Tate,Cleopatra Tate,,cleopatra.tate@aol.com,97 N. Glenwood St. ,East Elmhurst,NY,11369,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Sun Bicycles ElectroLite - 2017,2017,1559.99,Sun Bicycles,Electric Bikes
1056,1,3,1,999.99,0.05,949.9905,325,4,2017-08-12,2017-08-15,2017-08-13,2,7,Completed,Berna,Moore,Berna Moore,,berna.moore@hotmail.com,7230 Lafayette Drive ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Surly Wednesday Frameset - 2016,2016,999.99,Surly,Mountain Bikes
1057,1,105,1,533.99,0.2,427.192,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,Completed,Serina,Hensley,Serina Hensley,,serina.hensley@yahoo.com,53 Proctor Drive ,Jamaica,NY,11432,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Sun Bicycles Streamway 7 - 2017,2017,533.99,Sun Bicycles,Comfort Bicycles
1057,2,97,1,349.99,0.05,332.4905,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,Completed,Serina,Hensley,Serina Hensley,,serina.hensley@yahoo.com,53 Proctor Drive ,Jamaica,NY,11432,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Savannah 3i (20-inch) - Girl's - 2017,2017,349.99,Electra,Children Bicycles
1057,3,98,2,489.99,0.05,930.981,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,Completed,Serina,Hensley,Serina Hensley,,serina.hensley@yahoo.com,53 Proctor Drive ,Jamaica,NY,11432,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Straight 8 3i (20-inch) - Boy's - 2017,2017,489.99,Electra,Children Bicycles
1058,1,43,1,5299.99,0.1,4769.991,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,Completed,Ricki,Bullock,Ricki Bullock,,ricki.bullock@hotmail.com,79 Pennington Rd. ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Fuel EX 9.8 27.5 Plus - 2017,2017,5299.99,Trek,Mountain Bikes
1058,2,29,2,999.99,0.05,1899.981,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,Completed,Ricki,Bullock,Ricki Bullock,,ricki.bullock@hotmail.com,79 Pennington Rd. ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek X-Caliber 8 - 2017,2017,999.99,Trek,Mountain Bikes
1058,3,103,1,551.99,0.07,513.3507,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,Completed,Ricki,Bullock,Ricki Bullock,,ricki.bullock@hotmail.com,79 Pennington Rd. ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Sun Bicycles Streamway 3 - 2017,2017,551.99,Sun Bicycles,Comfort Bicycles
1059,1,46,2,1409.99,0.05,2678.981,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Completed,Lyndsey,Bean,Lyndsey Bean,,lyndsey.bean@hotmail.com,769 West Road ,Fairport,NY,14450,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Haro SR 1.3 - 2017,2017,1409.99,Haro,Mountain Bikes
1059,2,7,1,3999.99,0.1,3599.991,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Completed,Lyndsey,Bean,Lyndsey Bean,,lyndsey.bean@hotmail.com,769 West Road ,Fairport,NY,14450,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Slash 8 27.5 - 2016,2016,3999.99,Trek,Mountain Bikes
1059,3,13,1,269.99,0.07,251.0907,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Completed,Lyndsey,Bean,Lyndsey Bean,,lyndsey.bean@hotmail.com,769 West Road ,Fairport,NY,14450,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Electra,Cruisers Bicycles
1060,1,7,1,3999.99,0.07,3719.9907,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Completed,Jenniffer,Bullock,Jenniffer Bullock,,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Slash 8 27.5 - 2016,2016,3999.99,Trek,Mountain Bikes
1060,2,11,2,1680.99,0.07,3126.6414,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Completed,Jenniffer,Bullock,Jenniffer Bullock,,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Straggler 650b - 2016,2016,1680.99,Surly,Cyclocross Bicycles
1060,3,61,2,4999.99,0.1,8999.982,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Completed,Jenniffer,Bullock,Jenniffer Bullock,,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Powerfly 8 FS Plus - 2017,2017,4999.99,Trek,Electric Bikes
1060,4,30,2,999.99,0.05,1899.981,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Completed,Jenniffer,Bullock,Jenniffer Bullock,,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Ice Cream Truck Frameset - 2017,2017,999.99,Surly,Mountain Bikes
1061,1,14,1,269.99,0.07,251.0907,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,Completed,Marylyn,Browning,Marylyn Browning,,marylyn.browning@msn.com,915 Lakeshore Street ,Scarsdale,NY,10583,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Electra,Cruisers Bicycles
1061,2,19,1,449.0,0.1,404.1,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,Completed,Marylyn,Browning,Marylyn Browning,,marylyn.browning@msn.com,915 Lakeshore Street ,Scarsdale,NY,10583,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Pure Cycles William 3-Speed - 2016,2016,449.0,Pure Cycles,Cruisers Bicycles
1062,1,13,1,269.99,0.05,256.4905,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Completed,Shawnna,Frank,Shawnna Frank,,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Electra,Cruisers Bicycles
1062,2,111,2,470.99,0.2,753.5840000000001,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Completed,Shawnna,Frank,Shawnna Frank,,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Sun Bicycles Drifter 7 - Women's - 2017,2017,470.99,Sun Bicycles,Comfort Bicycles
1062,3,5,1,1320.99,0.05,1254.9405,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Completed,Shawnna,Frank,Shawnna Frank,,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Heller Shagamaw Frame - 2016,2016,1320.99,Heller,Mountain Bikes
1062,4,12,1,549.99,0.2,439.992,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Completed,Shawnna,Frank,Shawnna Frank,,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 21D - 2016,2016,549.99,Electra,Cruisers Bicycles
1063,1,33,2,469.99,0.1,845.9820000000001,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,Completed,Luis,Tyler,Luis Tyler,,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Surly Wednesday Frameset - 2017,2017,469.99,Surly,Mountain Bikes
1063,2,100,2,489.99,0.07,911.3814,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,Completed,Luis,Tyler,Luis Tyler,,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2017,489.99,Electra,Children Bicycles
1063,3,72,2,619.99,0.2,991.984,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,Completed,Luis,Tyler,Luis Tyler,,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Sun Bicycles Biscayne Tandem 7 - 2017,2017,619.99,Sun Bicycles,Cruisers Bicycles
1064,1,18,1,449.0,0.07,417.57,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,Completed,Crysta,Velez,Crysta Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,77016,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla Terrell,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,449.0,Pure Cycles,Cruisers Bicycles
1064,2,49,1,3499.99,0.1,3149.991,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,Completed,Crysta,Velez,Crysta Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,77016,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla Terrell,Trek Domane SL 6 - 2017,2017,3499.99,Trek,Road Bikes
1065,1,48,2,1499.99,0.07,2789.9814,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,Completed,Regenia,Vaughan,Regenia Vaughan,,regenia.vaughan@gmail.com,44 Stonybrook Street ,Mahopac,NY,10541,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Emonda S 4 - 2017,2017,1499.99,Trek,Road Bikes
1065,2,103,2,551.99,0.05,1048.781,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,Completed,Regenia,Vaughan,Regenia Vaughan,,regenia.vaughan@gmail.com,44 Stonybrook Street ,Mahopac,NY,10541,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Sun Bicycles Streamway 3 - 2017,2017,551.99,Sun Bicycles,Comfort Bicycles
1065,3,63,1,3499.99,0.07,3254.9906999999994,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,Completed,Regenia,Vaughan,Regenia Vaughan,,regenia.vaughan@gmail.com,44 Stonybrook Street ,Mahopac,NY,10541,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Boone Race Shop Limited - 2017,2017,3499.99,Trek,Cyclocross Bicycles
1066,1,15,2,529.99,0.05,1006.981,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,Completed,Raul,Melendez,Raul Melendez,,raul.melendez@hotmail.com,9772 Manhattan St. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Moto 1 - 2016,2016,529.99,Electra,Cruisers Bicycles
1066,2,46,1,1409.99,0.1,1268.991,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,Completed,Raul,Melendez,Raul Melendez,,raul.melendez@hotmail.com,9772 Manhattan St. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Haro SR 1.3 - 2017,2017,1409.99,Haro,Mountain Bikes
